number	value fitness deviation
 6111,	80076.223,43872.648,6965.548


 6112,	80076.223,43158.382,7964.585


 6113,	80076.223,42097.795,7841.843


 6114,	80076.223,39983.078,8718.768


 6115,	80076.223,40949.032,8276.385


 6116,	80076.223,41968.599,7274.535


 6117,	80076.223,42596.677,8018.749


 6118,	80076.223,44604.833,9017.577


 6119,	80076.223,44948.391,10048.568


 6120,	80076.223,44048.600,11901.849


 6121,	80076.223,44845.702,10866.206


 6122,	80076.223,43355.185,10446.439


 6123,	80076.223,45316.453,9399.888


 6124,	80076.223,46434.247,11297.565


 6125,	80076.223,45055.747,7899.700


 6126,	80076.223,44506.203,8888.697


 6127,	80076.223,43236.923,8377.927


 6128,	80076.223,42352.278,8979.996


 6129,	80076.223,41522.483,8188.129


 6130,	80076.223,41427.310,8114.664


 6131,	80076.223,42223.033,8334.532


 6132,	80076.223,43067.412,10887.974


 6133,	80076.223,40411.886,8844.568


 6134,	80076.223,40481.480,8687.203


 6135,	80076.223,41848.554,7546.239


 6136,	80076.223,44378.878,8279.305


 6137,	80076.223,43193.938,6962.328


 6138,	80076.223,45286.111,8079.417


 6139,	80076.223,43196.944,7105.843


 6140,	80076.223,45256.009,8629.699


 6141,	80076.223,46332.065,9278.094


 6142,	80076.223,43969.320,9985.044


 6143,	80076.223,42707.967,8182.500


 6144,	80076.223,41819.573,8028.399


 6145,	80076.223,41126.322,6772.026


 6146,	80076.223,41124.923,6540.966


 6147,	80076.223,39064.983,8337.101


 6148,	80076.223,39921.319,7523.461


 6149,	80076.223,40467.262,7108.451


 6150,	80076.223,39662.639,7099.017


 6151,	80076.223,39846.968,6486.814


 6152,	80076.223,40292.141,9545.768


 6153,	80076.223,39955.691,7416.822


 6154,	80076.223,41358.607,7595.714


 6155,	80076.223,41203.322,8506.414


 6156,	80076.223,40960.986,9448.672


 6157,	80076.223,41517.778,9458.396


 6158,	80076.223,40808.012,11157.468


 6159,	80076.223,43232.576,11722.694


 6160,	80076.223,42960.502,11758.990


 6161,	80076.223,45925.388,10284.709


 6162,	80076.223,48489.310,11318.960


 6163,	80076.223,46800.176,11804.981


 6164,	80076.223,50250.165,10378.279


 6165,	80076.223,48471.942,8212.552


 6166,	80076.223,47084.965,9012.643


 6167,	80076.223,47310.466,7743.965


 6168,	80076.223,46618.091,7906.661


 6169,	80076.223,45039.210,6632.437


 6170,	80076.223,45294.649,8061.049


 6171,	80076.223,42724.151,7346.365


 6172,	80076.223,43216.562,9157.041


 6173,	80076.223,41179.802,7906.355


 6174,	80076.223,37041.877,9111.810


 6175,	80076.223,40208.845,7647.182


 6176,	80076.223,42048.060,8515.264


 6177,	80076.223,44450.313,8312.111


 6178,	80076.223,43877.764,7289.784


 6179,	80076.223,45119.629,10577.651


 6180,	80076.223,44528.876,12058.453


 6181,	80076.223,42837.856,11480.077


 6182,	80076.223,43901.901,11666.724


 6183,	80076.223,43972.291,12282.253


 6184,	80076.223,45272.901,8027.429


 6185,	80076.223,45190.253,7466.618


 6186,	80076.223,43267.199,9534.005


 6187,	80076.223,40739.015,7958.659


 6188,	80076.223,42621.928,8666.850


 6189,	80076.223,44339.524,7987.898


 6190,	80076.223,42157.883,8199.767


 6191,	80076.223,41463.935,7883.563


 6192,	80076.223,39944.334,8504.821


 6193,	80076.223,39374.106,6554.647


 6194,	80076.223,40242.789,7823.282


 6195,	80076.223,41153.446,7378.809


 6196,	80076.223,42243.992,8337.838


 6197,	80076.223,42274.917,7667.097


 6198,	80076.223,43286.796,10389.222


 6199,	80076.223,42042.563,8232.015


 6200,	80076.223,42348.911,7723.052


 6201,	80076.223,39448.831,8580.497


 6202,	80076.223,38620.575,9258.737


 6203,	80076.223,38985.549,9356.863


 6204,	80076.223,38712.028,8837.386


 6205,	80076.223,38791.597,8655.683


 6206,	80076.223,40944.625,9930.963


 6207,	80076.223,40316.361,8370.628


 6208,	80076.223,39549.525,7792.284


 6209,	80076.223,38781.962,8920.882


 6210,	80076.223,40604.973,9005.979


 6211,	80076.223,40353.288,8223.202


 6212,	80076.223,42239.190,7061.622


 6213,	80076.223,42192.108,7561.849


 6214,	80076.223,42046.339,7591.406


 6215,	80076.223,40306.802,6876.413


 6216,	80076.223,40973.713,8457.392


 6217,	80076.223,42202.934,8497.705


 6218,	80076.223,41000.685,9289.836


 6219,	80076.223,40276.368,9383.162


 6220,	80076.223,42315.468,5837.813


 6221,	80076.223,41984.122,5598.330


 6222,	80076.223,41595.439,6224.640


 6223,	80076.223,41230.663,8408.004


 6224,	80076.223,43155.573,9618.852


 6225,	80076.223,42538.937,10046.435


 6226,	80076.223,42926.315,10638.928


 6227,	80076.223,43195.165,9626.868


 6228,	80076.223,41112.719,10259.305


 6229,	80076.223,38804.820,10646.422


 6230,	80076.223,38338.534,10670.643


 6231,	80076.223,37725.253,8041.826


 6232,	80076.223,36987.360,6982.110


 6233,	80076.223,39417.221,7872.610


 6234,	80076.223,40969.554,6844.592


 6235,	80076.223,39370.300,8280.132


 6236,	80076.223,39548.337,6076.223


 6237,	80076.223,37209.849,5802.313


 6238,	80076.223,36450.769,7154.895


 6239,	80076.223,37753.198,9074.297


 6240,	80076.223,36876.914,7732.609


 6241,	80076.223,37863.925,7222.152


 6242,	80076.223,38403.784,10176.271


 6243,	80076.223,40017.052,10082.488


 6244,	80076.223,41208.393,8689.965


 6245,	80076.223,42685.471,11045.876


 6246,	80076.223,40685.575,11915.794


 6247,	80076.223,42080.509,11844.413


 6248,	80076.223,39827.755,9745.269


 6249,	80076.223,38163.476,9315.599


 6250,	80076.223,39859.091,9483.171


 6251,	80076.223,40049.191,9231.763


 6252,	80076.223,41875.774,9149.997


 6253,	80076.223,43011.999,9286.356


 6254,	80076.223,44753.651,8938.662


 6255,	80076.223,46508.548,10229.124


 6256,	80076.223,44596.382,9469.664


 6257,	80076.223,42143.598,9072.233


 6258,	80076.223,43119.123,8953.015


 6259,	80076.223,42910.324,8086.413


 6260,	80076.223,42358.841,8236.567


 6261,	80076.223,42231.418,8001.495


 6262,	80076.223,45835.578,8523.433


 6263,	80076.223,42746.793,8938.378


 6264,	80076.223,42826.309,7379.744


 6265,	80076.223,41998.871,9343.080


 6266,	80076.223,41636.588,9832.959


 6267,	80076.223,40072.459,8539.933


 6268,	80076.223,40968.091,8696.362


 6269,	80076.223,44799.640,9060.116


 6270,	80076.223,43505.681,8496.305


 6271,	80076.223,42093.000,9208.034


 6272,	80076.223,42507.240,8875.694


 6273,	80076.223,45781.261,10050.368


 6274,	80076.223,46366.440,10573.306


 6275,	80076.223,45009.862,10432.978


 6276,	80076.223,44440.329,9754.430


 6277,	80076.223,42493.908,10427.892


 6278,	80076.223,44109.216,8677.174


 6279,	80076.223,43761.312,8501.870


 6280,	80076.223,42189.552,8871.645


 6281,	80076.223,41849.394,9220.743


 6282,	80076.223,43381.743,7456.146


 6283,	80076.223,41232.399,6025.235


 6284,	80076.223,41484.862,7035.839


 6285,	80076.223,40616.882,5496.729


 6286,	80076.223,41020.991,8146.799


 6287,	80076.223,42792.896,12126.433


 6288,	80076.223,41929.342,8989.866


 6289,	80076.223,45536.211,10340.701


 6290,	80076.223,47599.525,7759.500


 6291,	80076.223,44945.058,8274.763


 6292,	80076.223,44899.154,7484.190


 6293,	80076.223,43822.879,8132.772


 6294,	80076.223,40619.036,8211.094


 6295,	80076.223,41983.944,13010.645


 6296,	80076.223,44953.175,11396.190


 6297,	80076.223,45256.980,8731.281


 6298,	80076.223,45871.886,8678.916


 6299,	80076.223,46460.104,9436.957


 6300,	80076.223,47972.464,9792.733


 6301,	80076.223,48594.641,11054.748


 6302,	80076.223,46230.840,7892.270


 6303,	80076.223,46026.797,9027.967


 6304,	80076.223,47475.747,8917.747


 6305,	80076.223,45584.524,10536.653


 6306,	80076.223,48593.699,11159.407


 6307,	80076.223,48807.050,9030.101


 6308,	80076.223,47613.703,7296.264


 6309,	80076.223,48099.729,8894.463


 6310,	80076.223,43327.173,8047.785


 6311,	80076.223,43508.389,6924.986


 6312,	80076.223,43118.699,5942.610


 6313,	80076.223,42992.563,7443.015


 6314,	80076.223,41455.934,7530.661


 6315,	80076.223,39046.194,7673.350


 6316,	80076.223,37915.435,8692.523


 6317,	80076.223,38482.504,8519.217


 6318,	80076.223,36508.573,7479.537


 6319,	80076.223,39123.724,9062.445


 6320,	80076.223,38692.884,9507.893


 6321,	80076.223,40642.270,10189.491


 6322,	80076.223,41860.849,9618.504


 6323,	80076.223,43385.227,9505.842


 6324,	80076.223,41212.822,10257.538


 6325,	80076.223,42723.509,12178.392


 6326,	80076.223,43248.916,13348.922


 6327,	80076.223,42312.783,7787.889


 6328,	80076.223,42349.355,8716.758


 6329,	80076.223,43981.557,6994.915


 6330,	80076.223,42609.191,5458.772


 6331,	80076.223,43173.565,7660.139


 6332,	80076.223,43560.409,9125.601


 6333,	80076.223,42599.177,7909.749


 6334,	80076.223,44221.916,11876.005


 6335,	80076.223,45625.575,11377.157


 6336,	80076.223,43988.874,10866.229


 6337,	80076.223,43694.858,10622.408


 6338,	80076.223,39676.229,9132.289


 6339,	80076.223,38947.989,9140.352


 6340,	80076.223,39021.971,7643.943


 6341,	80076.223,37733.964,6998.946


 6342,	80076.223,38662.005,6216.327


 6343,	80076.223,38786.160,10136.532


 6344,	80076.223,39171.022,9102.546


 6345,	80076.223,42881.007,8949.479


 6346,	80076.223,41777.776,8432.953


 6347,	80076.223,43387.239,9002.175


 6348,	80076.223,42639.228,10425.461


 6349,	80076.223,44616.763,9243.494


 6350,	80076.223,45927.665,10610.800


 6351,	80076.223,46506.066,7531.417


 6352,	80076.223,46430.083,8937.923


 6353,	80076.223,45069.027,8857.327


 6354,	80076.223,45328.805,8344.137


 6355,	80076.223,44731.508,9549.742


 6356,	80076.223,47083.785,9532.276


 6357,	80076.223,46325.991,9227.744


 6358,	80076.223,46383.689,6953.441


 6359,	80076.223,43215.195,8884.186


 6360,	80076.223,43085.296,7928.294


 6361,	80076.223,42058.991,7270.628


 6362,	80076.223,39709.071,6155.022


 6363,	80076.223,40980.708,7879.414


 6364,	80076.223,40599.724,8101.722


 6365,	80076.223,42252.216,7827.177


 6366,	80076.223,42141.354,8635.384


 6367,	80076.223,42039.948,9976.076


 6368,	80076.223,43267.005,9891.045


 6369,	80076.223,42814.962,9056.697


 6370,	80076.223,42245.647,8666.871


 6371,	80076.223,41465.769,8522.419


 6372,	80076.223,42519.275,7826.886


 6373,	80076.223,39256.298,8170.473


 6374,	80076.223,40496.731,8080.644


 6375,	80076.223,37878.661,8028.418


 6376,	80076.223,40008.043,9081.684


 6377,	80076.223,40853.135,8889.738


 6378,	80076.223,42414.949,7773.426


 6379,	80076.223,44707.930,6638.226


 6380,	80076.223,44297.801,6796.490


 6381,	80076.223,41834.672,9967.849


 6382,	80076.223,42141.384,11311.474


 6383,	80076.223,43604.243,9513.837


 6384,	80076.223,44929.624,10918.308


 6385,	80076.223,46579.257,9532.860


 6386,	80076.223,46114.607,8065.807


 6387,	80076.223,44313.796,9238.574


 6388,	80076.223,43126.336,9826.662


 6389,	80076.223,42939.244,11643.958


 6390,	80076.223,43436.181,10395.340


 6391,	80076.223,43918.276,9866.009


 6392,	80076.223,40997.687,8720.243


 6393,	80076.223,40307.227,10074.066


 6394,	80076.223,38367.977,9359.680


 6395,	80076.223,40745.694,8390.536


 6396,	80076.223,42099.323,8410.261


 6397,	80076.223,42893.934,9281.474


 6398,	80076.223,40589.921,7220.887


 6399,	80076.223,40914.686,9241.448


 6400,	80076.223,44312.101,9417.655


 6401,	80076.223,43403.777,9838.675


 6402,	80076.223,44334.626,8079.603


 6403,	80076.223,42927.795,10347.207


 6404,	80076.223,44250.933,10456.301


 6405,	80076.223,47059.838,10407.457


 6406,	80076.223,48335.014,11216.179


 6407,	80076.223,50334.455,9854.105


 6408,	80076.223,49426.125,9220.392


 6409,	80076.223,49069.464,9262.205


 6410,	80076.223,49397.974,8837.707


 6411,	80076.223,48801.233,8867.028


 6412,	80076.223,48399.473,7338.670


 6413,	80076.223,45627.402,7269.742


 6414,	80076.223,46160.396,10623.607


 6415,	80076.223,43248.783,8992.542


 6416,	80076.223,44133.552,10689.479


 6417,	80076.223,45838.675,10021.028


 6418,	80076.223,45424.789,9526.444


 6419,	80076.223,44021.652,9339.387


 6420,	80076.223,42984.956,7776.330


 6421,	80076.223,43597.953,9091.963


 6422,	80076.223,44640.614,7384.370


 6423,	80076.223,46868.049,9744.953


 6424,	80076.223,45884.713,8665.587


 6425,	80076.223,43452.126,7093.405


 6426,	80076.223,44842.251,8116.661


 6427,	80076.223,43768.769,10356.861


 6428,	80076.223,43649.135,10543.236


 6429,	80076.223,46643.719,11509.154


 6430,	80076.223,48239.572,10658.303


 6431,	80076.223,49706.972,9769.853


 6432,	80076.223,49334.246,9405.312


 6433,	80076.223,47321.884,9599.460


 6434,	80076.223,48184.965,7504.689


 6435,	80076.223,46330.740,8092.806


 6436,	80076.223,43586.192,7135.970


 6437,	80076.223,42645.928,7798.050


 6438,	80076.223,40150.394,7993.887


 6439,	80076.223,41410.028,9319.336


 6440,	80076.223,40317.679,9017.912


 6441,	80076.223,41182.152,8406.957


 6442,	80076.223,41640.902,7627.677


 6443,	80076.223,43042.370,5188.177


 6444,	80076.223,42072.090,9053.790


 6445,	80076.223,41512.178,9960.293


 6446,	80076.223,41062.697,10056.875


 6447,	80076.223,40257.339,10151.074


 6448,	80076.223,39668.965,9116.527


 6449,	80076.223,37780.161,6614.011


 6450,	80076.223,38622.332,7604.330


 6451,	80076.223,39803.541,6928.969


 6452,	80076.223,40636.977,8021.574


 6453,	80076.223,40231.045,8393.907


 6454,	80076.223,43369.987,9646.834


 6455,	80076.223,42943.490,8631.483


 6456,	80076.223,42753.599,9760.924


 6457,	80076.223,42300.697,7879.567


 6458,	80076.223,44705.680,8533.220


 6459,	80076.223,45340.680,9087.048


 6460,	80076.223,46205.699,8236.807


 6461,	80076.223,43958.191,7213.078


 6462,	80076.223,43077.513,9727.424


 6463,	80076.223,42893.070,10679.230


 6464,	80076.223,42511.531,10144.606


 6465,	80076.223,42405.087,9988.635


 6466,	80076.223,42192.389,8469.030


 6467,	80076.223,43359.527,6840.523


 6468,	80076.223,41434.365,9444.116


 6469,	80076.223,41529.761,10364.703


 6470,	80076.223,45115.425,12505.053


 6471,	80076.223,46301.495,10366.429


 6472,	80076.223,45759.949,8749.680


 6473,	80076.223,44705.346,9818.527


 6474,	80076.223,42599.755,7699.722


 6475,	80076.223,42072.668,8527.040


 6476,	80076.223,43061.254,12332.114


 6477,	80076.223,46106.469,10144.713


 6478,	80076.223,46441.908,8951.457


 6479,	80076.223,45598.600,9439.706


 6480,	80076.223,47652.956,9424.722


 6481,	80076.223,48028.550,9575.757


 6482,	80076.223,47757.816,7708.496


 6483,	80076.223,47410.921,9235.887


 6484,	80076.223,44692.997,9392.757


 6485,	80076.223,42535.294,7657.249


 6486,	80076.223,43157.139,7887.202


 6487,	80076.223,40532.864,6992.046


 6488,	80076.223,39506.864,7208.584


 6489,	80076.223,40424.957,7599.324


 6490,	80076.223,42021.879,9426.245


 6491,	80076.223,43752.599,8682.676


 6492,	80076.223,43490.081,7563.372


 6493,	80076.223,42383.212,9596.810


 6494,	80076.223,41499.254,8801.354


 6495,	80076.223,44289.723,8094.810


 6496,	80076.223,44676.399,8193.275


 6497,	80076.223,43631.407,9106.929


 6498,	80076.223,44534.107,10429.127


 6499,	80076.223,46582.138,8846.125


 6500,	80076.223,46446.742,10972.653


 6501,	80076.223,46137.483,8583.677


 6502,	80076.223,47590.834,11367.631


 6503,	80076.223,49310.942,8471.115


 6504,	80076.223,49914.725,7178.200


 6505,	80076.223,49382.015,6321.370


 6506,	80076.223,49050.925,8074.729


 6507,	80076.223,48467.344,7328.291


 6508,	80076.223,46828.486,8354.164


 6509,	80076.223,44405.398,8964.633


 6510,	80076.223,44810.942,8622.997


 6511,	80076.223,43402.162,6555.188


 6512,	80076.223,43992.287,7165.527


 6513,	80076.223,43296.663,7350.761


 6514,	80076.223,42949.311,6815.439


 6515,	80076.223,41789.879,7391.093


 6516,	80076.223,43553.780,8582.521


 6517,	80076.223,42939.560,9600.086


 6518,	80076.223,42319.349,9120.198


 6519,	80076.223,45021.966,9082.091


 6520,	80076.223,43196.891,7518.082


 6521,	80076.223,43827.223,7162.345


 6522,	80076.223,44895.682,8210.105


 6523,	80076.223,45360.903,8564.217


 6524,	80076.223,46101.241,9035.757


 6525,	80076.223,43316.307,8200.039


 6526,	80076.223,43288.171,10006.877


 6527,	80076.223,44684.377,8812.425


 6528,	80076.223,40849.363,9395.576


 6529,	80076.223,41095.035,9136.247


 6530,	80076.223,39922.271,12090.489


 6531,	80076.223,41583.964,11710.530


 6532,	80076.223,41627.598,11424.100


 6533,	80076.223,42048.725,9915.561


 6534,	80076.223,43816.122,10016.394


 6535,	80076.223,45000.267,7259.694


 6536,	80076.223,46305.146,9802.857


 6537,	80076.223,45967.519,7534.252


 6538,	80076.223,48020.179,10401.210


 6539,	80076.223,47014.740,7857.986


 6540,	80076.223,45734.650,8761.470


 6541,	80076.223,44271.522,8472.083


 6542,	80076.223,42827.646,9510.142


 6543,	80076.223,44860.552,7761.041


 6544,	80076.223,44995.161,8022.650


 6545,	80076.223,43358.760,8395.682


 6546,	80076.223,43367.506,8015.339


 6547,	80076.223,42446.041,7925.458


 6548,	80076.223,43273.094,10572.642


 6549,	80076.223,45776.750,10569.015


 6550,	80076.223,48468.768,7776.448


 6551,	80076.223,46362.409,8364.911


 6552,	80076.223,44942.326,8333.367


 6553,	80076.223,46330.589,9289.383


 6554,	80076.223,46459.210,10731.038


 6555,	80076.223,45336.932,8482.735


 6556,	80076.223,47025.026,8893.521


 6557,	80076.223,46006.660,8973.047


 6558,	80076.223,45129.425,11274.990


 6559,	80076.223,43974.634,9261.551


 6560,	80076.223,41642.483,9507.179


 6561,	80076.223,39978.217,8554.807


 6562,	80076.223,39088.299,7273.062


 6563,	80076.223,37838.971,9670.174


 6564,	80076.223,38967.496,8976.914


 6565,	80076.223,39745.926,7773.803


 6566,	80076.223,38321.491,9038.065


 6567,	80076.223,39238.959,8611.929


 6568,	80076.223,41433.698,9166.835


 6569,	80076.223,41079.229,10380.350


 6570,	80076.223,39866.024,8366.109


 6571,	80076.223,41866.616,7691.546


 6572,	80076.223,41032.768,8680.227


 6573,	80076.223,41178.006,9846.158


 6574,	80076.223,41625.756,7863.734


 6575,	80076.223,41529.709,8400.342


 6576,	80076.223,41110.387,9646.142


 6577,	80076.223,39808.368,7657.967


 6578,	80076.223,39194.494,6686.296


 6579,	80076.223,37973.743,6003.866


 6580,	80076.223,38159.099,7698.233


 6581,	80076.223,40491.504,7881.359


 6582,	80076.223,40764.092,7456.662


 6583,	80076.223,42951.012,10198.336


 6584,	80076.223,42268.976,9102.359


 6585,	80076.223,42032.763,8147.439


 6586,	80076.223,41494.163,7834.876


 6587,	80076.223,40678.126,7469.087


 6588,	80076.223,39789.639,7712.354


 6589,	80076.223,39768.076,7970.719


 6590,	80076.223,40703.554,7360.058


 6591,	80076.223,41570.651,9655.766


 6592,	80076.223,45869.196,7918.446


 6593,	80076.223,45112.099,7598.162


 6594,	80076.223,42558.967,8245.008


 6595,	80076.223,43604.739,7530.972


 6596,	80076.223,42327.763,8821.089


 6597,	80076.223,43825.889,8847.801


 6598,	80076.223,43784.903,7396.684


 6599,	80076.223,45629.131,8944.849


 6600,	80076.223,46902.820,9100.266


 6601,	80076.223,46039.332,10677.187


 6602,	80076.223,48584.853,9241.414


 6603,	80076.223,49032.259,9790.764


 6604,	80076.223,44068.021,10214.783


 6605,	80076.223,43143.571,10522.191


 6606,	80076.223,44600.594,10288.515


 6607,	80076.223,43689.853,7448.265


 6608,	80076.223,44429.225,9828.858


 6609,	80076.223,46173.201,9838.565


 6610,	80076.223,45221.848,8684.433


 6611,	80076.223,46296.919,10994.026


 6612,	80076.223,45639.748,7343.209


 6613,	80076.223,45578.406,8216.843


 6614,	80076.223,46500.152,9575.714


 6615,	80076.223,45105.619,8988.124


 6616,	80076.223,41862.199,8619.126


 6617,	80076.223,41282.212,10491.194


 6618,	80076.223,42062.544,10722.536


 6619,	80076.223,41766.717,8674.434


 6620,	80076.223,43203.763,7820.471


 6621,	80076.223,43620.074,9957.350


 6622,	80076.223,41648.383,8515.976


 6623,	80076.223,44358.792,7817.704


 6624,	80076.223,44112.554,7086.364


 6625,	80076.223,45140.249,7526.424


 6626,	80076.223,40896.186,7504.959


 6627,	80076.223,40040.327,7524.645


 6628,	80076.223,41331.436,6329.840


 6629,	80076.223,42441.272,6347.221


 6630,	80076.223,40385.227,7833.294


 6631,	80076.223,40272.118,8041.518


 6632,	80076.223,40630.649,7213.526


 6633,	80076.223,39432.532,6136.796


 6634,	80076.223,40628.590,8862.623


 6635,	80076.223,41265.471,9036.919


 6636,	80076.223,45868.597,9587.633


 6637,	80076.223,47628.461,11328.930


 6638,	80076.223,46636.726,9645.455


 6639,	80076.223,48983.429,8740.961


 6640,	80076.223,46067.316,8199.272


 6641,	80076.223,44051.066,8363.722


 6642,	80076.223,43918.599,9034.509


 6643,	80076.223,43461.965,10196.670


 6644,	80076.223,43826.113,8754.616


 6645,	80076.223,42939.390,9404.688


 6646,	80076.223,41156.651,8944.866


 6647,	80076.223,42866.965,10400.296


 6648,	80076.223,43527.322,10089.169


 6649,	80076.223,44125.041,9237.330


 6650,	80076.223,44119.008,9709.142


 6651,	80076.223,44539.616,9370.786


 6652,	80076.223,44243.933,7123.189


 6653,	80076.223,44603.907,6466.134
