number	value fitness deviation
 2273,	771918.271,46219.594,11081.125


 2274,	771918.271,45878.346,9196.173


 2275,	771918.271,42693.400,8082.335


 2276,	771918.271,43958.130,9276.013


 2277,	771918.271,43857.240,9657.920


 2278,	771918.271,44397.477,11184.736


 2279,	771918.271,46142.398,10145.878


 2280,	771918.271,46572.841,10342.390


 2281,	771918.271,46313.603,9108.785


 2282,	771918.271,42745.008,8498.545


 2283,	771918.271,43377.162,10516.183


 2284,	771918.271,47070.542,9324.730


 2285,	771918.271,47220.114,9207.690


 2286,	771918.271,48560.723,10349.846


 2287,	771918.271,46806.719,12066.573


 2288,	771918.271,49277.436,11093.692


 2289,	771918.271,47445.745,11570.739


 2290,	771918.271,44611.635,12926.208


 2291,	771918.271,46505.456,10878.224


 2292,	771918.271,45269.041,10112.127


 2293,	771918.271,45816.415,9755.414


 2294,	771918.271,46101.311,8541.186


 2295,	771918.271,45751.467,8617.004


 2296,	771918.271,47052.264,9519.435


 2297,	771918.271,47844.262,10035.957


 2298,	771918.271,48083.826,8153.683


 2299,	771918.271,48021.319,10131.375


 2300,	771918.271,44179.490,8810.377


 2301,	771918.271,42351.456,9070.188


 2302,	771918.271,44736.609,10195.712


 2303,	771918.271,48924.312,8535.174


 2304,	771918.271,49395.240,7734.854


 2305,	771918.271,48642.728,8168.084


 2306,	771918.271,47736.002,9328.094


 2307,	771918.271,48772.861,9008.554


 2308,	771918.271,47573.906,9859.181


 2309,	771918.271,47653.484,9619.613


 2310,	771918.271,47486.248,11638.743


 2311,	771918.271,48842.025,12434.907


 2312,	771918.271,49272.385,8965.558


 2313,	771918.271,49366.184,9367.062


 2314,	771918.271,49369.904,7825.359


 2315,	771918.271,47493.511,6837.752


 2316,	771918.271,48257.308,7994.962


 2317,	771918.271,45983.766,7043.172


 2318,	771918.271,44453.173,10099.174


 2319,	771918.271,46214.896,10268.085


 2320,	771918.271,45716.422,9874.685


 2321,	771918.271,47948.905,9071.331


 2322,	771918.271,49196.886,10461.669


 2323,	771918.271,48646.725,9341.954


 2324,	771918.271,49390.873,10012.152


 2325,	771918.271,48952.036,10884.586


 2326,	771918.271,46099.661,10669.750


 2327,	771918.271,46325.059,9140.047


 2328,	771918.271,47177.833,8411.799


 2329,	771918.271,47475.900,8137.158


 2330,	771918.271,46273.447,9971.498


 2331,	771918.271,44594.277,9478.273


 2332,	771918.271,44798.042,8846.441


 2333,	771918.271,43498.312,8842.374


 2334,	771918.271,42735.928,9931.055


 2335,	771918.271,42986.928,7183.249


 2336,	771918.271,42866.189,8516.184


 2337,	771918.271,45274.310,9026.582


 2338,	771918.271,45404.091,10357.204


 2339,	771918.271,45393.791,7710.741


 2340,	771918.271,42892.365,6019.779


 2341,	771918.271,41338.695,8193.980


 2342,	771918.271,41924.545,9510.993


 2343,	771918.271,41378.793,8813.874


 2344,	771918.271,45513.539,8860.906


 2345,	771918.271,45546.082,9707.311


 2346,	771918.271,44743.695,8493.128


 2347,	771918.271,44138.819,12094.299


 2348,	771918.271,44644.285,11991.889


 2349,	771918.271,46109.969,10788.227


 2350,	771918.271,48103.639,10115.194


 2351,	771918.271,46879.077,10558.902


 2352,	771918.271,48125.798,10074.609


 2353,	771918.271,48982.692,8769.828


 2354,	771918.271,50179.449,10499.570


 2355,	771918.271,49081.777,9797.280


 2356,	771918.271,48303.218,8703.252


 2357,	771918.271,48056.545,9547.992


 2358,	771918.271,47039.694,11254.123


 2359,	771918.271,46155.700,9305.808


 2360,	771918.271,47587.773,9448.729


 2361,	771918.271,45930.971,7936.510


 2362,	771918.271,46416.953,8720.597


 2363,	771918.271,45966.210,7497.666


 2364,	771918.271,44171.936,8908.002


 2365,	771918.271,45103.552,10111.013


 2366,	771918.271,45135.067,9953.110


 2367,	771918.271,43012.393,11086.747


 2368,	771918.271,39956.228,9924.728


 2369,	771918.271,38693.399,9472.925


 2370,	771918.271,43146.334,9063.648


 2371,	771918.271,41877.799,7644.144


 2372,	771918.271,41545.523,8733.731


 2373,	771918.271,43338.123,8797.601


 2374,	771918.271,42371.044,8803.386


 2375,	771918.271,41515.329,7821.089


 2376,	771918.271,38393.211,8216.940


 2377,	771918.271,38324.553,7606.751


 2378,	771918.271,37964.228,5845.416


 2379,	771918.271,35398.480,9081.288


 2380,	771918.271,39256.419,7225.700


 2381,	771918.271,40333.228,8440.842


 2382,	771918.271,40938.332,8042.716


 2383,	771918.271,40759.313,9012.698


 2384,	771918.271,39247.757,7694.753


 2385,	771918.271,39086.528,7646.007


 2386,	771918.271,40770.323,8909.933


 2387,	771918.271,40667.861,8353.755


 2388,	771918.271,40925.994,7069.085


 2389,	771918.271,40565.261,7287.777


 2390,	771918.271,40900.369,7325.807


 2391,	771918.271,41492.429,8384.862


 2392,	771918.271,44937.757,8091.348


 2393,	771918.271,44415.065,8316.019


 2394,	771918.271,43998.650,6788.598


 2395,	771918.271,45448.753,6598.963


 2396,	771918.271,47261.403,8315.896


 2397,	771918.271,43995.106,8142.401


 2398,	771918.271,45031.195,11038.368


 2399,	771918.271,44300.591,10650.696


 2400,	771918.271,41449.792,12191.795


 2401,	771918.271,42456.745,8538.674


 2402,	771918.271,41995.953,8881.832


 2403,	771918.271,43045.349,9338.043


 2404,	771918.271,42818.485,9429.140


 2405,	771918.271,44293.944,8433.225


 2406,	771918.271,45327.351,8566.871


 2407,	771918.271,45563.069,6740.184


 2408,	771918.271,42835.777,7014.483


 2409,	771918.271,41771.744,8080.839


 2410,	771918.271,43550.166,7498.292


 2411,	771918.271,45353.958,8244.151


 2412,	771918.271,44065.926,6789.697


 2413,	771918.271,45576.271,8136.549


 2414,	771918.271,43465.783,8540.930


 2415,	771918.271,41997.777,6708.077


 2416,	771918.271,41801.336,6167.804


 2417,	771918.271,42353.445,7935.037


 2418,	771918.271,42407.016,8282.812


 2419,	771918.271,41700.682,8225.130


 2420,	771918.271,42713.769,8725.042


 2421,	771918.271,41751.635,9250.605


 2422,	771918.271,43817.105,7948.204


 2423,	771918.271,40908.355,9248.591


 2424,	771918.271,41706.534,7601.635


 2425,	771918.271,42263.854,9727.595


 2426,	771918.271,42469.126,10249.900


 2427,	771918.271,40567.709,9968.362


 2428,	771918.271,42686.643,10713.311


 2429,	771918.271,44617.169,10830.948


 2430,	771918.271,45613.223,9430.398


 2431,	771918.271,43814.183,7567.681


 2432,	771918.271,43678.323,9542.752


 2433,	771918.271,44408.713,7828.206


 2434,	771918.271,45589.774,7351.284


 2435,	771918.271,46431.690,8560.487


 2436,	771918.271,44847.383,9257.362


 2437,	771918.271,45737.659,8644.004


 2438,	771918.271,44828.531,8533.091


 2439,	771918.271,43466.777,8087.535


 2440,	771918.271,41866.932,6949.555


 2441,	771918.271,40595.172,10339.370


 2442,	771918.271,39504.434,7575.581


 2443,	771918.271,40966.789,10603.292


 2444,	771918.271,41720.507,10296.822


 2445,	771918.271,44588.149,10361.771


 2446,	771918.271,45409.847,8788.198


 2447,	771918.271,44088.107,10932.165


 2448,	771918.271,44070.377,9244.748


 2449,	771918.271,43717.635,10871.112


 2450,	771918.271,42937.137,8064.886


 2451,	771918.271,46132.257,7879.767


 2452,	771918.271,46379.253,7588.306


 2453,	771918.271,48177.136,9496.004


 2454,	771918.271,46999.986,8942.633


 2455,	771918.271,46574.347,7889.406


 2456,	771918.271,44124.304,8636.957


 2457,	771918.271,41548.051,9010.441


 2458,	771918.271,40434.215,9201.353


 2459,	771918.271,41728.855,9767.119


 2460,	771918.271,42940.674,8979.582


 2461,	771918.271,40470.586,8783.463


 2462,	771918.271,41808.552,8257.357


 2463,	771918.271,41914.860,10249.744


 2464,	771918.271,43621.961,9917.109


 2465,	771918.271,44516.226,9796.216


 2466,	771918.271,46113.634,10003.501


 2467,	771918.271,46056.109,8480.701


 2468,	771918.271,46009.324,7569.597


 2469,	771918.271,46972.292,8809.039


 2470,	771918.271,47730.243,8351.525


 2471,	771918.271,47853.542,11240.694


 2472,	771918.271,46229.101,10730.142


 2473,	771918.271,46949.887,11666.540


 2474,	771918.271,46982.557,11563.844


 2475,	771918.271,45492.635,10662.421


 2476,	771918.271,43113.752,10727.838


 2477,	771918.271,47295.402,10024.287


 2478,	771918.271,45937.404,10868.227


 2479,	771918.271,48396.840,9471.761


 2480,	771918.271,47906.364,8367.365


 2481,	771918.271,46551.182,8078.561


 2482,	771918.271,46586.489,7065.685


 2483,	771918.271,44453.227,6377.129


 2484,	771918.271,43609.861,7100.366


 2485,	771918.271,42868.630,8029.386


 2486,	771918.271,43443.496,10546.962


 2487,	771918.271,46858.293,8222.396


 2488,	771918.271,46733.920,8252.144


 2489,	771918.271,43688.802,7589.708


 2490,	771918.271,45432.859,9824.693


 2491,	771918.271,43541.822,10138.295


 2492,	771918.271,43266.831,8044.079


 2493,	771918.271,41328.080,9430.696


 2494,	771918.271,41863.329,9922.658


 2495,	771918.271,43489.820,8049.624


 2496,	771918.271,42739.956,10197.719


 2497,	771918.271,43009.550,9283.670


 2498,	771918.271,43477.734,9939.533


 2499,	771918.271,41860.798,8589.983


 2500,	771918.271,41893.218,8778.796


 2501,	771918.271,41497.217,9889.404


 2502,	771918.271,43186.869,11032.372


 2503,	771918.271,42836.798,11881.932


 2504,	771918.271,41170.138,7772.513


 2505,	771918.271,42584.663,7203.009


 2506,	771918.271,43997.855,8235.540


 2507,	771918.271,44476.539,6148.393


 2508,	771918.271,44270.567,6666.025


 2509,	771918.271,45360.800,9114.139


 2510,	771918.271,42155.164,10760.006


 2511,	771918.271,43212.468,9810.098


 2512,	771918.271,45204.059,10427.939


 2513,	771918.271,45212.678,11056.333


 2514,	771918.271,43887.662,10967.967


 2515,	771918.271,42555.337,8960.446


 2516,	771918.271,43511.345,9280.169


 2517,	771918.271,41800.067,8139.425


 2518,	771918.271,40770.677,7264.922


 2519,	771918.271,38845.937,9357.607


 2520,	771918.271,40117.707,8474.002


 2521,	771918.271,42497.293,7904.339


 2522,	771918.271,43813.474,7566.989


 2523,	771918.271,45849.099,6769.633


 2524,	771918.271,43808.423,8351.130


 2525,	771918.271,44013.188,7974.910


 2526,	771918.271,43891.816,8093.972


 2527,	771918.271,45477.306,8999.805


 2528,	771918.271,44604.677,8617.647


 2529,	771918.271,43616.860,8564.467


 2530,	771918.271,42930.093,8753.346


 2531,	771918.271,42116.220,9643.893


 2532,	771918.271,43251.102,7446.510


 2533,	771918.271,43299.270,8751.760


 2534,	771918.271,41859.668,11566.127


 2535,	771918.271,45810.178,9798.075


 2536,	771918.271,47430.797,9076.173


 2537,	771918.271,48544.732,8384.756


 2538,	771918.271,46243.536,8176.438


 2539,	771918.271,45324.629,6950.360


 2540,	771918.271,43331.169,7552.776


 2541,	771918.271,43948.375,6987.779


 2542,	771918.271,45737.760,8587.296


 2543,	771918.271,44543.538,9989.672


 2544,	771918.271,43168.130,7974.744


 2545,	771918.271,44208.373,7797.931


 2546,	771918.271,43935.507,7370.608


 2547,	771918.271,42506.656,7834.804


 2548,	771918.271,40519.462,9357.878


 2549,	771918.271,40875.037,7874.003


 2550,	771918.271,41131.021,8680.735


 2551,	771918.271,42374.141,7968.010


 2552,	771918.271,40485.042,8422.615


 2553,	771918.271,44076.155,8824.490


 2554,	771918.271,45504.662,8867.390


 2555,	771918.271,44160.487,7893.171


 2556,	771918.271,44691.055,7396.774


 2557,	771918.271,44235.881,8344.533


 2558,	771918.271,43067.595,8709.412


 2559,	771918.271,41366.182,6390.868


 2560,	771918.271,41608.550,6622.366


 2561,	771918.271,40354.112,7361.646


 2562,	771918.271,41133.731,8458.904


 2563,	771918.271,40916.015,6782.523


 2564,	771918.271,37852.083,6503.429


 2565,	771918.271,37243.021,7600.473


 2566,	771918.271,37011.641,5260.188


 2567,	771918.271,37918.808,6858.702


 2568,	771918.271,37108.421,8790.679


 2569,	771918.271,38617.461,9287.256


 2570,	771918.271,41542.923,8181.242


 2571,	771918.271,41245.091,6854.646


 2572,	771918.271,41386.240,6447.968


 2573,	771918.271,39867.234,7019.058


 2574,	771918.271,41091.939,7129.538


 2575,	771918.271,40299.503,7803.923


 2576,	771918.271,39812.805,8079.242


 2577,	771918.271,38862.504,7911.882


 2578,	771918.271,38235.961,7719.987


 2579,	771918.271,37894.848,7060.206


 2580,	771918.271,36141.741,7726.150


 2581,	771918.271,37060.515,7725.377


 2582,	771918.271,36648.215,7875.771


 2583,	771918.271,34199.280,9180.745


 2584,	771918.271,35183.714,7378.864


 2585,	771918.271,34661.194,7137.581


 2586,	771918.271,34162.682,6157.533


 2587,	771918.271,33770.938,7822.746


 2588,	771918.271,36960.075,7659.407


 2589,	771918.271,39891.758,8645.370


 2590,	771918.271,41756.035,8028.188


 2591,	771918.271,42938.105,9951.569


 2592,	771918.271,43552.028,8437.661


 2593,	771918.271,42350.315,9632.924


 2594,	771918.271,40376.076,9994.356


 2595,	771918.271,39959.003,9741.820


 2596,	771918.271,40686.745,8499.290


 2597,	771918.271,41556.013,7230.810


 2598,	771918.271,39100.960,6745.221


 2599,	771918.271,39423.402,7418.669


 2600,	771918.271,40528.480,8202.581


 2601,	771918.271,42152.554,8572.738


 2602,	771918.271,41688.372,6544.922


 2603,	771918.271,41130.177,8091.216


 2604,	771918.271,40688.741,8513.765


 2605,	771918.271,39712.973,7370.439


 2606,	771918.271,41078.727,6787.426


 2607,	771918.271,42422.300,9044.818


 2608,	771918.271,41107.186,9982.048


 2609,	771918.271,43790.210,11374.515


 2610,	771918.271,40975.187,10829.659


 2611,	771918.271,39662.177,10022.889


 2612,	771918.271,41062.047,6552.928


 2613,	771918.271,43124.651,10302.049


 2614,	771918.271,45116.210,8609.481


 2615,	771918.271,44274.947,8950.837


 2616,	771918.271,45859.047,9535.806


 2617,	771918.271,46704.692,8607.391


 2618,	771918.271,48449.532,7334.160


 2619,	771918.271,49109.141,6297.968


 2620,	771918.271,49155.242,9101.430


 2621,	771918.271,47950.462,6490.748


 2622,	771918.271,50268.237,6199.596


 2623,	771918.271,49343.895,7584.034


 2624,	771918.271,46314.208,7715.225


 2625,	771918.271,42994.680,7287.102


 2626,	771918.271,42838.028,7966.192


 2627,	771918.271,40152.471,6687.822


 2628,	771918.271,40952.981,7237.167


 2629,	771918.271,39149.104,8263.284


 2630,	771918.271,37202.627,8089.647


 2631,	771918.271,37547.908,7141.453


 2632,	771918.271,36993.832,7968.800


 2633,	771918.271,39431.569,8346.496


 2634,	771918.271,40501.563,9005.676


 2635,	771918.271,40084.958,9969.594


 2636,	771918.271,42275.782,7977.191


 2637,	771918.271,40629.058,8718.721


 2638,	771918.271,39823.651,7453.594


 2639,	771918.271,39902.801,8569.537


 2640,	771918.271,40910.712,10053.167


 2641,	771918.271,42648.484,9958.634


 2642,	771918.271,46362.626,11732.411


 2643,	771918.271,46554.302,9819.037


 2644,	771918.271,44772.324,9474.301


 2645,	771918.271,45147.247,9250.983


 2646,	771918.271,43572.499,10197.885


 2647,	771918.271,43395.884,8675.128


 2648,	771918.271,43295.486,7806.125


 2649,	771918.271,40652.964,8987.261


 2650,	771918.271,41728.875,10468.501


 2651,	771918.271,42069.182,9809.487


 2652,	771918.271,45718.274,11517.466


 2653,	771918.271,44925.208,9184.804


 2654,	771918.271,46860.598,7635.953


 2655,	771918.271,46410.956,6855.959


 2656,	771918.271,43537.407,8488.347


 2657,	771918.271,40455.060,8058.322


 2658,	771918.271,42052.230,8350.012


 2659,	771918.271,41931.520,8048.473


 2660,	771918.271,42166.430,9249.466


 2661,	771918.271,41707.390,9284.353


 2662,	771918.271,42203.488,9434.333


 2663,	771918.271,41762.181,8264.579


 2664,	771918.271,42327.591,8083.131


 2665,	771918.271,41024.612,7241.581


 2666,	771918.271,42919.452,7754.892


 2667,	771918.271,43170.665,7513.099


 2668,	771918.271,39806.530,10187.467


 2669,	771918.271,40501.301,7815.062


 2670,	771918.271,41932.432,7569.053


 2671,	771918.271,42198.999,7597.794


 2672,	771918.271,42788.890,7641.939


 2673,	771918.271,41825.891,7197.608


 2674,	771918.271,40947.648,8555.623


 2675,	771918.271,42401.267,9604.333


 2676,	771918.271,43635.246,9432.595


 2677,	771918.271,45965.842,8733.150


 2678,	771918.271,43945.709,7477.164


 2679,	771918.271,45460.541,8458.471


 2680,	771918.271,45581.819,8272.278


 2681,	771918.271,44432.131,5885.138


 2682,	771918.271,43559.934,8466.461


 2683,	771918.271,43273.160,7696.354


 2684,	771918.271,44128.772,9546.438


 2685,	771918.271,45158.368,10047.965


 2686,	771918.271,44500.644,8073.481


 2687,	771918.271,44554.623,9362.983


 2688,	771918.271,46300.630,9603.895


 2689,	771918.271,45096.579,9096.874


 2690,	771918.271,42988.790,10442.542


 2691,	771918.271,44646.513,7757.072


 2692,	771918.271,43514.539,7871.092


 2693,	771918.271,41596.805,8807.165


 2694,	771918.271,43210.340,10460.820


 2695,	771918.271,43389.683,8909.534


 2696,	771918.271,42734.907,7749.949


 2697,	771918.271,39309.270,6870.340


 2698,	771918.271,39530.600,7151.060


 2699,	771918.271,39441.682,10029.016


 2700,	771918.271,40426.974,8318.295


 2701,	771918.271,38927.941,7488.175


 2702,	771918.271,42378.552,7702.845


 2703,	771918.271,43221.628,8779.427


 2704,	771918.271,42944.684,9908.310


 2705,	771918.271,40284.332,8670.801


 2706,	771918.271,42943.556,7860.098


 2707,	771918.271,41976.719,8506.647


 2708,	771918.271,41052.216,8358.127


 2709,	771918.271,42490.047,8927.223


 2710,	771918.271,40213.921,7417.715


 2711,	771918.271,40035.680,8768.214


 2712,	771918.271,41019.805,10542.925


 2713,	771918.271,43724.218,10266.984


 2714,	771918.271,43536.615,11484.200


 2715,	771918.271,42635.918,9105.667


 2716,	771918.271,42069.666,7881.831


 2717,	771918.271,41070.362,9659.620


 2718,	771918.271,43114.579,10610.212


 2719,	771918.271,45088.844,10835.881


 2720,	771918.271,40742.084,8478.172


 2721,	771918.271,41260.571,11633.528


 2722,	771918.271,43244.026,11497.162


 2723,	771918.271,47233.145,9544.364


 2724,	771918.271,48586.193,9872.188


 2725,	771918.271,45302.782,9087.014


 2726,	771918.271,44921.625,8551.201


 2727,	771918.271,44145.841,9296.117


 2728,	771918.271,43793.904,7547.644


 2729,	771918.271,43888.515,7113.122


 2730,	771918.271,43915.112,8370.626


 2731,	771918.271,45373.992,7367.253


 2732,	771918.271,44764.867,9249.759


 2733,	771918.271,43328.765,8145.105


 2734,	771918.271,40586.630,8782.982


 2735,	771918.271,39022.580,8869.441


 2736,	771918.271,37490.770,8597.293


 2737,	771918.271,38345.384,8506.330


 2738,	771918.271,42951.618,9148.818


 2739,	771918.271,41163.497,10423.409


 2740,	771918.271,41078.690,10299.688


 2741,	771918.271,42430.299,8337.493


 2742,	771918.271,44304.069,9101.200


 2743,	771918.271,46786.651,7465.714


 2744,	771918.271,46582.249,12131.476


 2745,	771918.271,47218.885,7898.037


 2746,	771918.271,44835.295,9095.358


 2747,	771918.271,40125.461,8959.502


 2748,	771918.271,41118.926,9393.921


 2749,	771918.271,41932.013,8170.340


 2750,	771918.271,41205.377,9298.491


 2751,	771918.271,40472.763,9248.927


 2752,	771918.271,43167.980,6976.503


 2753,	771918.271,44227.555,8940.382


 2754,	771918.271,43730.812,7063.408


 2755,	771918.271,44342.365,6750.384


 2756,	771918.271,41498.118,5064.295


 2757,	771918.271,41438.320,4592.079


 2758,	771918.271,40777.680,6261.909


 2759,	771918.271,39578.694,7690.417


 2760,	771918.271,41185.316,6699.420


 2761,	771918.271,40261.396,7620.743


 2762,	771918.271,39872.314,8890.126


 2763,	771918.271,42917.265,9168.995


 2764,	771918.271,43240.175,9654.128


 2765,	771918.271,45698.636,10002.096


 2766,	771918.271,48522.897,7061.062


 2767,	771918.271,44803.766,8083.999


 2768,	771918.271,42999.001,8791.313


 2769,	771918.271,44927.459,10246.220


 2770,	771918.271,45485.264,11726.880


 2771,	771918.271,45786.714,10593.049


 2772,	771918.271,47307.226,10738.486


 2773,	771918.271,45933.270,8877.977


 2774,	771918.271,44495.344,8881.504


 2775,	771918.271,43850.774,10991.000


 2776,	771918.271,44643.136,7571.638


 2777,	771918.271,45421.669,7528.575


 2778,	771918.271,42787.960,7736.827


 2779,	771918.271,43094.361,6731.267


 2780,	771918.271,41604.431,7290.463


 2781,	771918.271,40978.005,7127.956


 2782,	771918.271,42895.048,8324.335


 2783,	771918.271,42876.809,6965.245


 2784,	771918.271,41854.156,8052.956


 2785,	771918.271,38755.794,7431.695


 2786,	771918.271,38633.720,8075.934
